current_battery_service_state,ac_powered,usb_powered,wireless_powered,dock_powered,max_charging_current,max_charging_voltage,charge_counter,status,health,present,level,scale,voltage,temperature,technology,charging_state,charging_policy,batterymiscevent,batterycurrentevent,msecplugtypesummary,led_charging,led_low_battery,current_now,adaptive_fast_charging_settings,super_fast_charging_settings,feature_wireless_fast_charger_control,mwasusedwirelessfastchargerpreviously,mwirelessfastchargingsettingsenable,llb_cal,llb_man,llb_current,llb_diff,sec_feature_battery_full_capacity,mfullcapacityenable,feature_hiccup_control,feature_supported_daily_board,sec_feature_battery_life_extender,sec_feature_use_wireless_power_sharing,mprotectbatterymode,mprotectionthreshold,mmaximumprotectionthreshold,mltchighthreshold,mltchighsocduration,mltcreleasethreshold,feature_save_battery_cycle,feature_full_battery_cycle,battery_icauthenticationresults,battery_firstusedate,msavedbatteryasoc,msavedbatteryusage,msavedfullstatusduration,08-04_13,08-05_17,08-05_18,08-05_20,08-05_22,08-06_21,08-06_22,08-07_13,07-30_03,mbatterychangedconditioncounts,msavedbatterymaxtemp,msavedbatterymaxcurrent,msavedbatterybsoh,timestamp
,false,true,false,false,0,0,1546125,2,2,true,65,100,4022,349,Li-ion,0,0,268500992,32768,2,true,true,-1193750,true,false,true,false,true,20240925,,YEAR2025M7D30,44,true,false,true,false,false,true,1,80,85,95,10080,75,true,true,[true],[20241007],[100],[12005],[2908],03:15.737  android.intent.action.ACTION_POWER_DISCONNECTED,39:55.991  android.intent.action.BATTERY_OKAY,20:36.786  android.intent.action.ACTION_POWER_DISCONNECTED,42:57.153  android.intent.action.ACTION_POWER_CONNECTED,12:15.481  android.intent.action.ACTION_POWER_DISCONNECTED,39:34.647  android.intent.action.ACTION_POWER_CONNECTED,50:33.237  android.intent.action.ACTION_POWER_DISCONNECTED,"26:43.682  Sending ACTION_BATTERY_CHANGED: level:65, status:2, health:2, remain:2001, ac:false, usb:true, wireless:false, pogo:false, misc:0x10010000, charge_type:1, charger_type:1, voltage:4022, temperature:349, online:19, charging_status:0, cycle_count:0, current_avg:960156, ps:false, hvc:true, current_event:0x8000, mcc:0, mcv:0, cc:1546125, present:true, scale:100, technology:Li-ion, protection:0","25:40.668  [SS][BattInfo]FullStatusUsageData efsValue:2908 ,authValue:2908","[36, 3, 1, 857, 33, 179, 516, 0, 0, 48, 31, 0, 31, 0, 0, 12, 162, 49, 0, 0, 0, 1]",550,5615625,100.00,2025-08-07T13:26:50.963795
,false,true,false,false,0,0,1546125,2,2,true,65,100,4022,349,Li-ion,0,0,268500992,32768,2,true,true,-1193750,true,false,true,false,true,20240925,,YEAR2025M7D30,44,true,false,true,false,false,true,1,80,85,95,10080,75,true,true,[true],[20241007],[100],[12005],[2908],03:15.737  android.intent.action.ACTION_POWER_DISCONNECTED,39:55.991  android.intent.action.BATTERY_OKAY,20:36.786  android.intent.action.ACTION_POWER_DISCONNECTED,42:57.153  android.intent.action.ACTION_POWER_CONNECTED,12:15.481  android.intent.action.ACTION_POWER_DISCONNECTED,39:34.647  android.intent.action.ACTION_POWER_CONNECTED,50:33.237  android.intent.action.ACTION_POWER_DISCONNECTED,"26:43.682  Sending ACTION_BATTERY_CHANGED: level:65, status:2, health:2, remain:2001, ac:false, usb:true, wireless:false, pogo:false, misc:0x10010000, charge_type:1, charger_type:1, voltage:4022, temperature:349, online:19, charging_status:0, cycle_count:0, current_avg:960156, ps:false, hvc:true, current_event:0x8000, mcc:0, mcv:0, cc:1546125, present:true, scale:100, technology:Li-ion, protection:0","25:40.668  [SS][BattInfo]FullStatusUsageData efsValue:2908 ,authValue:2908","[36, 3, 1, 857, 33, 179, 516, 0, 0, 48, 31, 0, 31, 0, 0, 12, 162, 49, 0, 0, 0, 1]",550,5615625,100.00,2025-08-07T13:26:52.046319
,false,true,false,false,0,0,1546125,2,2,true,65,100,4022,349,Li-ion,0,0,268500992,32768,2,true,true,-1193750,true,false,true,false,true,20240925,,YEAR2025M7D30,44,true,false,true,false,false,true,1,80,85,95,10080,75,true,true,[true],[20241007],[100],[12005],[2908],03:15.737  android.intent.action.ACTION_POWER_DISCONNECTED,39:55.991  android.intent.action.BATTERY_OKAY,20:36.786  android.intent.action.ACTION_POWER_DISCONNECTED,42:57.153  android.intent.action.ACTION_POWER_CONNECTED,12:15.481  android.intent.action.ACTION_POWER_DISCONNECTED,39:34.647  android.intent.action.ACTION_POWER_CONNECTED,50:33.237  android.intent.action.ACTION_POWER_DISCONNECTED,"26:43.682  Sending ACTION_BATTERY_CHANGED: level:65, status:2, health:2, remain:2001, ac:false, usb:true, wireless:false, pogo:false, misc:0x10010000, charge_type:1, charger_type:1, voltage:4022, temperature:349, online:19, charging_status:0, cycle_count:0, current_avg:960156, ps:false, hvc:true, current_event:0x8000, mcc:0, mcv:0, cc:1546125, present:true, scale:100, technology:Li-ion, protection:0","25:40.668  [SS][BattInfo]FullStatusUsageData efsValue:2908 ,authValue:2908","[36, 3, 1, 857, 33, 179, 516, 0, 0, 48, 31, 0, 31, 0, 0, 12, 162, 49, 0, 0, 0, 1]",550,5615625,100.00,2025-08-07T13:26:53.126659
,false,true,false,false,0,0,1546125,2,2,true,65,100,4018,355,Li-ion,0,0,268500992,32768,2,true,true,-434375,true,false,true,false,true,20240925,,YEAR2025M7D30,44,true,false,true,false,false,true,1,80,85,95,10080,75,true,true,[true],[20241007],[100],[12005],[2908],03:15.737  android.intent.action.ACTION_POWER_DISCONNECTED,39:55.991  android.intent.action.BATTERY_OKAY,20:36.786  android.intent.action.ACTION_POWER_DISCONNECTED,42:57.153  android.intent.action.ACTION_POWER_CONNECTED,12:15.481  android.intent.action.ACTION_POWER_DISCONNECTED,39:34.647  android.intent.action.ACTION_POWER_CONNECTED,50:33.237  android.intent.action.ACTION_POWER_DISCONNECTED,"26:43.682  Sending ACTION_BATTERY_CHANGED: level:65, status:2, health:2, remain:2001, ac:false, usb:true, wireless:false, pogo:false, misc:0x10010000, charge_type:1, charger_type:1, voltage:4022, temperature:349, online:19, charging_status:0, cycle_count:0, current_avg:960156, ps:false, hvc:true, current_event:0x8000, mcc:0, mcv:0, cc:1546125, present:true, scale:100, technology:Li-ion, protection:0","25:40.668  [SS][BattInfo]FullStatusUsageData efsValue:2908 ,authValue:2908","[36, 3, 1, 857, 33, 179, 516, 0, 0, 48, 31, 0, 31, 0, 0, 12, 162, 49, 0, 0, 0, 1]",550,5615625,100.00,2025-08-07T13:26:54.206775
,false,true,false,false,0,0,1546125,2,2,true,65,100,4018,355,Li-ion,0,0,268500992,32768,2,true,true,-434375,true,false,true,false,true,20240925,,YEAR2025M7D30,44,true,false,true,false,false,true,1,80,85,95,10080,75,true,true,[true],[20241007],[100],[12005],[2908],03:15.737  android.intent.action.ACTION_POWER_DISCONNECTED,39:55.991  android.intent.action.BATTERY_OKAY,20:36.786  android.intent.action.ACTION_POWER_DISCONNECTED,42:57.153  android.intent.action.ACTION_POWER_CONNECTED,12:15.481  android.intent.action.ACTION_POWER_DISCONNECTED,39:34.647  android.intent.action.ACTION_POWER_CONNECTED,50:33.237  android.intent.action.ACTION_POWER_DISCONNECTED,"26:43.682  Sending ACTION_BATTERY_CHANGED: level:65, status:2, health:2, remain:2001, ac:false, usb:true, wireless:false, pogo:false, misc:0x10010000, charge_type:1, charger_type:1, voltage:4022, temperature:349, online:19, charging_status:0, cycle_count:0, current_avg:960156, ps:false, hvc:true, current_event:0x8000, mcc:0, mcv:0, cc:1546125, present:true, scale:100, technology:Li-ion, protection:0","25:40.668  [SS][BattInfo]FullStatusUsageData efsValue:2908 ,authValue:2908","[36, 3, 1, 857, 33, 179, 516, 0, 0, 48, 31, 0, 31, 0, 0, 12, 162, 49, 0, 0, 0, 1]",550,5615625,100.00,2025-08-07T13:26:55.294372
,false,true,false,false,0,0,1546125,2,2,true,65,100,4018,355,Li-ion,0,0,268500992,32768,2,true,true,-434375,true,false,true,false,true,20240925,,YEAR2025M7D30,44,true,false,true,false,false,true,1,80,85,95,10080,75,true,true,[true],[20241007],[100],[12005],[2908],03:15.737  android.intent.action.ACTION_POWER_DISCONNECTED,39:55.991  android.intent.action.BATTERY_OKAY,20:36.786  android.intent.action.ACTION_POWER_DISCONNECTED,42:57.153  android.intent.action.ACTION_POWER_CONNECTED,12:15.481  android.intent.action.ACTION_POWER_DISCONNECTED,39:34.647  android.intent.action.ACTION_POWER_CONNECTED,50:33.237  android.intent.action.ACTION_POWER_DISCONNECTED,"26:43.682  Sending ACTION_BATTERY_CHANGED: level:65, status:2, health:2, remain:2001, ac:false, usb:true, wireless:false, pogo:false, misc:0x10010000, charge_type:1, charger_type:1, voltage:4022, temperature:349, online:19, charging_status:0, cycle_count:0, current_avg:960156, ps:false, hvc:true, current_event:0x8000, mcc:0, mcv:0, cc:1546125, present:true, scale:100, technology:Li-ion, protection:0","25:40.668  [SS][BattInfo]FullStatusUsageData efsValue:2908 ,authValue:2908","[36, 3, 1, 857, 33, 179, 516, 0, 0, 48, 31, 0, 31, 0, 0, 12, 162, 49, 0, 0, 0, 1]",550,5615625,100.00,2025-08-07T13:26:56.369405
,false,true,false,false,0,0,1546125,2,2,true,65,100,4018,355,Li-ion,0,0,268500992,32768,2,true,true,-434375,true,false,true,false,true,20240925,,YEAR2025M7D30,44,true,false,true,false,false,true,1,80,85,95,10080,75,true,true,[true],[20241007],[100],[12005],[2908],03:15.737  android.intent.action.ACTION_POWER_DISCONNECTED,39:55.991  android.intent.action.BATTERY_OKAY,20:36.786  android.intent.action.ACTION_POWER_DISCONNECTED,42:57.153  android.intent.action.ACTION_POWER_CONNECTED,12:15.481  android.intent.action.ACTION_POWER_DISCONNECTED,39:34.647  android.intent.action.ACTION_POWER_CONNECTED,50:33.237  android.intent.action.ACTION_POWER_DISCONNECTED,"26:43.682  Sending ACTION_BATTERY_CHANGED: level:65, status:2, health:2, remain:2001, ac:false, usb:true, wireless:false, pogo:false, misc:0x10010000, charge_type:1, charger_type:1, voltage:4022, temperature:349, online:19, charging_status:0, cycle_count:0, current_avg:960156, ps:false, hvc:true, current_event:0x8000, mcc:0, mcv:0, cc:1546125, present:true, scale:100, technology:Li-ion, protection:0","25:40.668  [SS][BattInfo]FullStatusUsageData efsValue:2908 ,authValue:2908","[36, 3, 1, 857, 33, 179, 516, 0, 0, 48, 31, 0, 31, 0, 0, 12, 162, 49, 0, 0, 0, 1]",550,5615625,100.00,2025-08-07T13:26:57.449021
,false,true,false,false,0,0,1546125,2,2,true,65,100,4018,355,Li-ion,0,0,268500992,32768,2,true,true,-434375,true,false,true,false,true,20240925,,YEAR2025M7D30,44,true,false,true,false,false,true,1,80,85,95,10080,75,true,true,[true],[20241007],[100],[12005],[2908],03:15.737  android.intent.action.ACTION_POWER_DISCONNECTED,39:55.991  android.intent.action.BATTERY_OKAY,20:36.786  android.intent.action.ACTION_POWER_DISCONNECTED,42:57.153  android.intent.action.ACTION_POWER_CONNECTED,12:15.481  android.intent.action.ACTION_POWER_DISCONNECTED,39:34.647  android.intent.action.ACTION_POWER_CONNECTED,50:33.237  android.intent.action.ACTION_POWER_DISCONNECTED,"26:43.682  Sending ACTION_BATTERY_CHANGED: level:65, status:2, health:2, remain:2001, ac:false, usb:true, wireless:false, pogo:false, misc:0x10010000, charge_type:1, charger_type:1, voltage:4022, temperature:349, online:19, charging_status:0, cycle_count:0, current_avg:960156, ps:false, hvc:true, current_event:0x8000, mcc:0, mcv:0, cc:1546125, present:true, scale:100, technology:Li-ion, protection:0","25:40.668  [SS][BattInfo]FullStatusUsageData efsValue:2908 ,authValue:2908","[36, 3, 1, 857, 33, 179, 516, 0, 0, 48, 31, 0, 31, 0, 0, 12, 162, 49, 0, 0, 0, 1]",550,5615625,100.00,2025-08-07T13:26:58.531608
,false,true,false,false,0,0,1546125,2,2,true,65,100,4018,355,Li-ion,0,0,268500992,32768,2,true,true,-434375,true,false,true,false,true,20240925,,YEAR2025M7D30,44,true,false,true,false,false,true,1,80,85,95,10080,75,true,true,[true],[20241007],[100],[12005],[2908],03:15.737  android.intent.action.ACTION_POWER_DISCONNECTED,39:55.991  android.intent.action.BATTERY_OKAY,20:36.786  android.intent.action.ACTION_POWER_DISCONNECTED,42:57.153  android.intent.action.ACTION_POWER_CONNECTED,12:15.481  android.intent.action.ACTION_POWER_DISCONNECTED,39:34.647  android.intent.action.ACTION_POWER_CONNECTED,50:33.237  android.intent.action.ACTION_POWER_DISCONNECTED,"26:43.682  Sending ACTION_BATTERY_CHANGED: level:65, status:2, health:2, remain:2001, ac:false, usb:true, wireless:false, pogo:false, misc:0x10010000, charge_type:1, charger_type:1, voltage:4022, temperature:349, online:19, charging_status:0, cycle_count:0, current_avg:960156, ps:false, hvc:true, current_event:0x8000, mcc:0, mcv:0, cc:1546125, present:true, scale:100, technology:Li-ion, protection:0","25:40.668  [SS][BattInfo]FullStatusUsageData efsValue:2908 ,authValue:2908","[36, 3, 1, 857, 33, 179, 516, 0, 0, 48, 31, 0, 31, 0, 0, 12, 162, 49, 0, 0, 0, 1]",550,5615625,100.00,2025-08-07T13:26:59.623355
,false,true,false,false,0,0,1546125,2,2,true,65,100,4018,355,Li-ion,0,0,268500992,32768,2,true,true,-434375,true,false,true,false,true,20240925,,YEAR2025M7D30,44,true,false,true,false,false,true,1,80,85,95,10080,75,true,true,[true],[20241007],[100],[12005],[2908],03:15.737  android.intent.action.ACTION_POWER_DISCONNECTED,39:55.991  android.intent.action.BATTERY_OKAY,20:36.786  android.intent.action.ACTION_POWER_DISCONNECTED,42:57.153  android.intent.action.ACTION_POWER_CONNECTED,12:15.481  android.intent.action.ACTION_POWER_DISCONNECTED,39:34.647  android.intent.action.ACTION_POWER_CONNECTED,50:33.237  android.intent.action.ACTION_POWER_DISCONNECTED,"26:43.682  Sending ACTION_BATTERY_CHANGED: level:65, status:2, health:2, remain:2001, ac:false, usb:true, wireless:false, pogo:false, misc:0x10010000, charge_type:1, charger_type:1, voltage:4022, temperature:349, online:19, charging_status:0, cycle_count:0, current_avg:960156, ps:false, hvc:true, current_event:0x8000, mcc:0, mcv:0, cc:1546125, present:true, scale:100, technology:Li-ion, protection:0","25:40.668  [SS][BattInfo]FullStatusUsageData efsValue:2908 ,authValue:2908","[36, 3, 1, 857, 33, 179, 516, 0, 0, 48, 31, 0, 31, 0, 0, 12, 162, 49, 0, 0, 0, 1]",550,5615625,100.00,2025-08-07T13:27:00.700169
,false,true,false,false,0,0,1546125,2,2,true,65,100,4018,355,Li-ion,0,0,268500992,32768,2,true,true,-434375,true,false,true,false,true,20240925,,YEAR2025M7D30,44,true,false,true,false,false,true,1,80,85,95,10080,75,true,true,[true],[20241007],[100],[12005],[2908],03:15.737  android.intent.action.ACTION_POWER_DISCONNECTED,39:55.991  android.intent.action.BATTERY_OKAY,20:36.786  android.intent.action.ACTION_POWER_DISCONNECTED,42:57.153  android.intent.action.ACTION_POWER_CONNECTED,12:15.481  android.intent.action.ACTION_POWER_DISCONNECTED,39:34.647  android.intent.action.ACTION_POWER_CONNECTED,50:33.237  android.intent.action.ACTION_POWER_DISCONNECTED,"26:43.682  Sending ACTION_BATTERY_CHANGED: level:65, status:2, health:2, remain:2001, ac:false, usb:true, wireless:false, pogo:false, misc:0x10010000, charge_type:1, charger_type:1, voltage:4022, temperature:349, online:19, charging_status:0, cycle_count:0, current_avg:960156, ps:false, hvc:true, current_event:0x8000, mcc:0, mcv:0, cc:1546125, present:true, scale:100, technology:Li-ion, protection:0","25:40.668  [SS][BattInfo]FullStatusUsageData efsValue:2908 ,authValue:2908","[36, 3, 1, 857, 33, 179, 516, 0, 0, 48, 31, 0, 31, 0, 0, 12, 162, 49, 0, 0, 0, 1]",550,5615625,100.00,2025-08-07T13:27:01.790439
,false,true,false,false,0,0,1546125,2,2,true,65,100,4018,355,Li-ion,0,0,268500992,32768,2,true,true,-434375,true,false,true,false,true,20240925,,YEAR2025M7D30,44,true,false,true,false,false,true,1,80,85,95,10080,75,true,true,[true],[20241007],[100],[12005],[2908],03:15.737  android.intent.action.ACTION_POWER_DISCONNECTED,39:55.991  android.intent.action.BATTERY_OKAY,20:36.786  android.intent.action.ACTION_POWER_DISCONNECTED,42:57.153  android.intent.action.ACTION_POWER_CONNECTED,12:15.481  android.intent.action.ACTION_POWER_DISCONNECTED,39:34.647  android.intent.action.ACTION_POWER_CONNECTED,50:33.237  android.intent.action.ACTION_POWER_DISCONNECTED,"26:43.682  Sending ACTION_BATTERY_CHANGED: level:65, status:2, health:2, remain:2001, ac:false, usb:true, wireless:false, pogo:false, misc:0x10010000, charge_type:1, charger_type:1, voltage:4022, temperature:349, online:19, charging_status:0, cycle_count:0, current_avg:960156, ps:false, hvc:true, current_event:0x8000, mcc:0, mcv:0, cc:1546125, present:true, scale:100, technology:Li-ion, protection:0","25:40.668  [SS][BattInfo]FullStatusUsageData efsValue:2908 ,authValue:2908","[36, 3, 1, 857, 33, 179, 516, 0, 0, 48, 31, 0, 31, 0, 0, 12, 162, 49, 0, 0, 0, 1]",550,5615625,100.00,2025-08-07T13:27:02.870661
,false,true,false,false,0,0,1546125,2,2,true,65,100,4020,367,Li-ion,0,0,268500992,32768,2,true,true,-257812,true,false,true,false,true,20240925,,YEAR2025M7D30,44,true,false,true,false,false,true,1,80,85,95,10080,75,true,true,[true],[20241007],[100],[12005],[2908],03:15.737  android.intent.action.ACTION_POWER_DISCONNECTED,39:55.991  android.intent.action.BATTERY_OKAY,20:36.786  android.intent.action.ACTION_POWER_DISCONNECTED,42:57.153  android.intent.action.ACTION_POWER_CONNECTED,12:15.481  android.intent.action.ACTION_POWER_DISCONNECTED,39:34.647  android.intent.action.ACTION_POWER_CONNECTED,50:33.237  android.intent.action.ACTION_POWER_DISCONNECTED,"27:04.018  Sending ACTION_BATTERY_CHANGED: level:65, status:2, health:2, remain:2001, ac:false, usb:true, wireless:false, pogo:false, misc:0x10010000, charge_type:1, charger_type:1, voltage:4020, temperature:367, online:19, charging_status:0, cycle_count:0, current_avg:-223437, ps:false, hvc:true, current_event:0x8000, mcc:0, mcv:0, cc:1546125, present:true, scale:100, technology:Li-ion, protection:0","25:40.668  [SS][BattInfo]FullStatusUsageData efsValue:2908 ,authValue:2908","[36, 3, 1, 857, 33, 179, 517, 0, 0, 48, 31, 0, 31, 0, 0, 12, 162, 49, 0, 0, 0, 1]",550,5615625,100.00,2025-08-07T13:27:03.935201
,false,true,false,false,0,0,1546125,2,2,true,65,100,4020,367,Li-ion,0,0,268500992,32768,2,true,true,-257812,true,false,true,false,true,20240925,,YEAR2025M7D30,44,true,false,true,false,false,true,1,80,85,95,10080,75,true,true,[true],[20241007],[100],[12005],[2908],03:15.737  android.intent.action.ACTION_POWER_DISCONNECTED,39:55.991  android.intent.action.BATTERY_OKAY,20:36.786  android.intent.action.ACTION_POWER_DISCONNECTED,42:57.153  android.intent.action.ACTION_POWER_CONNECTED,12:15.481  android.intent.action.ACTION_POWER_DISCONNECTED,39:34.647  android.intent.action.ACTION_POWER_CONNECTED,50:33.237  android.intent.action.ACTION_POWER_DISCONNECTED,"27:04.018  Sending ACTION_BATTERY_CHANGED: level:65, status:2, health:2, remain:2001, ac:false, usb:true, wireless:false, pogo:false, misc:0x10010000, charge_type:1, charger_type:1, voltage:4020, temperature:367, online:19, charging_status:0, cycle_count:0, current_avg:-223437, ps:false, hvc:true, current_event:0x8000, mcc:0, mcv:0, cc:1546125, present:true, scale:100, technology:Li-ion, protection:0","25:40.668  [SS][BattInfo]FullStatusUsageData efsValue:2908 ,authValue:2908","[36, 3, 1, 857, 33, 179, 517, 0, 0, 48, 31, 0, 31, 0, 0, 12, 162, 49, 0, 0, 0, 1]",550,5615625,100.00,2025-08-07T13:27:05.012572
,false,true,false,false,0,0,1546125,2,2,true,65,100,4020,367,Li-ion,0,0,268500992,32768,2,true,true,-257812,true,false,true,false,true,20240925,,YEAR2025M7D30,44,true,false,true,false,false,true,1,80,85,95,10080,75,true,true,[true],[20241007],[100],[12005],[2908],03:15.737  android.intent.action.ACTION_POWER_DISCONNECTED,39:55.991  android.intent.action.BATTERY_OKAY,20:36.786  android.intent.action.ACTION_POWER_DISCONNECTED,42:57.153  android.intent.action.ACTION_POWER_CONNECTED,12:15.481  android.intent.action.ACTION_POWER_DISCONNECTED,39:34.647  android.intent.action.ACTION_POWER_CONNECTED,50:33.237  android.intent.action.ACTION_POWER_DISCONNECTED,"27:04.018  Sending ACTION_BATTERY_CHANGED: level:65, status:2, health:2, remain:2001, ac:false, usb:true, wireless:false, pogo:false, misc:0x10010000, charge_type:1, charger_type:1, voltage:4020, temperature:367, online:19, charging_status:0, cycle_count:0, current_avg:-223437, ps:false, hvc:true, current_event:0x8000, mcc:0, mcv:0, cc:1546125, present:true, scale:100, technology:Li-ion, protection:0","25:40.668  [SS][BattInfo]FullStatusUsageData efsValue:2908 ,authValue:2908","[36, 3, 1, 857, 33, 179, 517, 0, 0, 48, 31, 0, 31, 0, 0, 12, 162, 49, 0, 0, 0, 1]",550,5615625,100.00,2025-08-07T13:27:06.094288
,false,true,false,false,0,0,1546125,2,2,true,65,100,4020,367,Li-ion,0,0,268500992,32768,2,true,true,-257812,true,false,true,false,true,20240925,,YEAR2025M7D30,44,true,false,true,false,false,true,1,80,85,95,10080,75,true,true,[true],[20241007],[100],[12005],[2908],03:15.737  android.intent.action.ACTION_POWER_DISCONNECTED,39:55.991  android.intent.action.BATTERY_OKAY,20:36.786  android.intent.action.ACTION_POWER_DISCONNECTED,42:57.153  android.intent.action.ACTION_POWER_CONNECTED,12:15.481  android.intent.action.ACTION_POWER_DISCONNECTED,39:34.647  android.intent.action.ACTION_POWER_CONNECTED,50:33.237  android.intent.action.ACTION_POWER_DISCONNECTED,"27:04.018  Sending ACTION_BATTERY_CHANGED: level:65, status:2, health:2, remain:2001, ac:false, usb:true, wireless:false, pogo:false, misc:0x10010000, charge_type:1, charger_type:1, voltage:4020, temperature:367, online:19, charging_status:0, cycle_count:0, current_avg:-223437, ps:false, hvc:true, current_event:0x8000, mcc:0, mcv:0, cc:1546125, present:true, scale:100, technology:Li-ion, protection:0","25:40.668  [SS][BattInfo]FullStatusUsageData efsValue:2908 ,authValue:2908","[36, 3, 1, 857, 33, 179, 517, 0, 0, 48, 31, 0, 31, 0, 0, 12, 162, 49, 0, 0, 0, 1]",550,5615625,100.00,2025-08-07T13:27:07.182254
,false,true,false,false,0,0,1546125,2,2,true,65,100,4020,367,Li-ion,0,0,268500992,32768,2,true,true,-257812,true,false,true,false,true,20240925,,YEAR2025M7D30,44,true,false,true,false,false,true,1,80,85,95,10080,75,true,true,[true],[20241007],[100],[12005],[2908],03:15.737  android.intent.action.ACTION_POWER_DISCONNECTED,39:55.991  android.intent.action.BATTERY_OKAY,20:36.786  android.intent.action.ACTION_POWER_DISCONNECTED,42:57.153  android.intent.action.ACTION_POWER_CONNECTED,12:15.481  android.intent.action.ACTION_POWER_DISCONNECTED,39:34.647  android.intent.action.ACTION_POWER_CONNECTED,50:33.237  android.intent.action.ACTION_POWER_DISCONNECTED,"27:04.018  Sending ACTION_BATTERY_CHANGED: level:65, status:2, health:2, remain:2001, ac:false, usb:true, wireless:false, pogo:false, misc:0x10010000, charge_type:1, charger_type:1, voltage:4020, temperature:367, online:19, charging_status:0, cycle_count:0, current_avg:-223437, ps:false, hvc:true, current_event:0x8000, mcc:0, mcv:0, cc:1546125, present:true, scale:100, technology:Li-ion, protection:0","25:40.668  [SS][BattInfo]FullStatusUsageData efsValue:2908 ,authValue:2908","[36, 3, 1, 857, 33, 179, 517, 0, 0, 48, 31, 0, 31, 0, 0, 12, 162, 49, 0, 0, 0, 1]",550,5615625,100.00,2025-08-07T13:27:08.263984
,false,true,false,false,0,0,1546125,2,2,true,65,100,4020,367,Li-ion,0,0,268500992,32768,2,true,true,-257812,true,false,true,false,true,20240925,,YEAR2025M7D30,44,true,false,true,false,false,true,1,80,85,95,10080,75,true,true,[true],[20241007],[100],[12005],[2908],03:15.737  android.intent.action.ACTION_POWER_DISCONNECTED,39:55.991  android.intent.action.BATTERY_OKAY,20:36.786  android.intent.action.ACTION_POWER_DISCONNECTED,42:57.153  android.intent.action.ACTION_POWER_CONNECTED,12:15.481  android.intent.action.ACTION_POWER_DISCONNECTED,39:34.647  android.intent.action.ACTION_POWER_CONNECTED,50:33.237  android.intent.action.ACTION_POWER_DISCONNECTED,"27:04.018  Sending ACTION_BATTERY_CHANGED: level:65, status:2, health:2, remain:2001, ac:false, usb:true, wireless:false, pogo:false, misc:0x10010000, charge_type:1, charger_type:1, voltage:4020, temperature:367, online:19, charging_status:0, cycle_count:0, current_avg:-223437, ps:false, hvc:true, current_event:0x8000, mcc:0, mcv:0, cc:1546125, present:true, scale:100, technology:Li-ion, protection:0","25:40.668  [SS][BattInfo]FullStatusUsageData efsValue:2908 ,authValue:2908","[36, 3, 1, 857, 33, 179, 517, 0, 0, 48, 31, 0, 31, 0, 0, 12, 162, 49, 0, 0, 0, 1]",550,5615625,100.00,2025-08-07T13:27:09.344099
,false,true,false,false,0,0,1546125,2,2,true,65,100,4020,367,Li-ion,0,0,268500992,32768,2,true,true,-257812,true,false,true,false,true,20240925,,YEAR2025M7D30,44,true,false,true,false,false,true,1,80,85,95,10080,75,true,true,[true],[20241007],[100],[12005],[2908],03:15.737  android.intent.action.ACTION_POWER_DISCONNECTED,39:55.991  android.intent.action.BATTERY_OKAY,20:36.786  android.intent.action.ACTION_POWER_DISCONNECTED,42:57.153  android.intent.action.ACTION_POWER_CONNECTED,12:15.481  android.intent.action.ACTION_POWER_DISCONNECTED,39:34.647  android.intent.action.ACTION_POWER_CONNECTED,50:33.237  android.intent.action.ACTION_POWER_DISCONNECTED,"27:04.018  Sending ACTION_BATTERY_CHANGED: level:65, status:2, health:2, remain:2001, ac:false, usb:true, wireless:false, pogo:false, misc:0x10010000, charge_type:1, charger_type:1, voltage:4020, temperature:367, online:19, charging_status:0, cycle_count:0, current_avg:-223437, ps:false, hvc:true, current_event:0x8000, mcc:0, mcv:0, cc:1546125, present:true, scale:100, technology:Li-ion, protection:0","25:40.668  [SS][BattInfo]FullStatusUsageData efsValue:2908 ,authValue:2908","[36, 3, 1, 857, 33, 179, 517, 0, 0, 48, 31, 0, 31, 0, 0, 12, 162, 49, 0, 0, 0, 1]",550,5615625,100.00,2025-08-07T13:27:10.421687
,false,true,false,false,0,0,1546125,2,2,true,65,100,4020,367,Li-ion,0,0,268500992,32768,2,true,true,-257812,true,false,true,false,true,20240925,,YEAR2025M7D30,44,true,false,true,false,false,true,1,80,85,95,10080,75,true,true,[true],[20241007],[100],[12005],[2908],03:15.737  android.intent.action.ACTION_POWER_DISCONNECTED,39:55.991  android.intent.action.BATTERY_OKAY,20:36.786  android.intent.action.ACTION_POWER_DISCONNECTED,42:57.153  android.intent.action.ACTION_POWER_CONNECTED,12:15.481  android.intent.action.ACTION_POWER_DISCONNECTED,39:34.647  android.intent.action.ACTION_POWER_CONNECTED,50:33.237  android.intent.action.ACTION_POWER_DISCONNECTED,"27:04.018  Sending ACTION_BATTERY_CHANGED: level:65, status:2, health:2, remain:2001, ac:false, usb:true, wireless:false, pogo:false, misc:0x10010000, charge_type:1, charger_type:1, voltage:4020, temperature:367, online:19, charging_status:0, cycle_count:0, current_avg:-223437, ps:false, hvc:true, current_event:0x8000, mcc:0, mcv:0, cc:1546125, present:true, scale:100, technology:Li-ion, protection:0","25:40.668  [SS][BattInfo]FullStatusUsageData efsValue:2908 ,authValue:2908","[36, 3, 1, 857, 33, 179, 517, 0, 0, 48, 31, 0, 31, 0, 0, 12, 162, 49, 0, 0, 0, 1]",550,5615625,100.00,2025-08-07T13:27:11.503499
